DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/08/22;17:04:18;APPROACH;AIR;AIR;AIR;5004;4971.00;1013.0;2836;2054;24.75;-23.136.215;-47.025.681;235;209;155;147.66;0.344;-866;1.01;-0.01;0.03;47;-180.0;0;3.2;49895;1;2.11;1.10;3.3;6.38;-0.4;5.63;-2.58;56.6;54.1;86.5;85.1;586;599;IDLE;IDLE;7003.37;3513.24;3490.13;2426.7;2250.3;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.75;1.34;-0.46;-822.40;-0.26;5.18;1;1;0
XX/08/22;17:04:19;APPROACH;AIR;AIR;AIR;4991;4958.00;1013.0;2823;2054;24.50;-23.135.299;-47.024.952;235;209;155;147.66;0.344;-838;0.98;0.01;0.03;47;-72.77;0;2.7;49895;1;1.41;0.81;3.0;6.99;-0.3;4.39;-0.52;53.8;52.2;84.8;84.4;582;593;IDLE;IDLE;7004.58;3513.88;3490.71;2305.0;2073.9;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.14;-2.71;1.40;-0.34;-1233.00;0.57;5.03;1;1;0
XX/08/22;17:04:20;APPROACH;AIR;AIR;AIR;4978;4945.00;1013.0;2810;2054;24.50;-23.134.307;-47.024.307;235;209;155;147.66;0.346;-819;0.88;0.02;0.01;48;0.00;0;2.5;49895;1;1.76;-0.19;2.3;7.16;-0.6;4.75;0.00;48.8;48.1;85.6;82.9;568;580;IDLE;IDLE;7005.67;3514.44;3491.22;2037.4;1867.1;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.39;-2.56;1.87;0.12;616.50;0.63;5.03;1;1;0
XX/08/22;17:04:21;APPROACH;AIR;AIR;AIR;4961;4928.00;1013.0;2793;2054;24.50;-23.133.392;-47.023.579;235;212;155;147.66;0.350;-845;0.97;-0.02;0.01;48;-72.77;0;2.5;49895;1;2.46;-2.25;2.3;7.24;-0.1;6.15;-0.52;46.0;45.3;84.1;82.2;565;581;IDLE;IDLE;7006.67;3514.96;3491.71;1873.2;1745.5;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.49;-2.46;2.45;0.47;-1233.00;0.76;5.03;1;1;0
XX/08/22;17:04:22;APPROACH;AIR;AIR;AIR;4943;4911.00;1013.0;2775;2054;24.75;-23.132.476;-47.023.087;235;215;155;147.66;0.354;-913;1.14;-0.01;0.01;48;-180.0;0;2.6;49895;1;2.46;-1.95;2.1;7.20;-0.2;5.45;-2.58;43.6;42.6;81.8;81.0;567;579;IDLE;IDLE;7007.60;3515.45;3492.15;1757.7;1575.2;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.39;-2.51;2.28;0.47;616.50;0.63;5.00;1;1;0
XX/08/22;17:04:23;APPROACH;AIR;AIR;AIR;4928;4895.00;1013.0;2760;2054;25.00;-23.131.485;-47.022.354;236;215;155;147.66;0.354;-938;1.02;0.01;-0.00;49;-72.77;0;2.6;49895;1;2.81;-4.46;1.6;7.09;-0.4;3.52;-0.52;40.6;39.7;79.8;79.2;558;571;IDLE;IDLE;7008.42;3515.88;3492.54;1544.8;1411.0;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.24;-2.66;3.04;1.23;-1233.00;0.82;5.00;1;1;0
XX/08/22;17:04:24;APPROACH;AIR;AIR;AIR;4915;4882.00;1013.0;2747;2054;25.50;-23.130.569;-47.021.866;236;216;155;147.66;0.354;-906;0.87;0.02;-0.02;49;0.00;0;3.1;49895;1;3.52;-4.53;1.1;6.97;-0.5;4.39;0.00;38.1;37.3;79.4;77.5;551;567;IDLE;IDLE;7009.17;3516.27;3492.90;1411.0;1301.5;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.19;-2.91;3.10;1.29;616.50;0.95;5.21;1;1;0
XX/08/22;17:04:25;APPROACH;AIR;AIR;AIR;4897;4864.00;1013.0;2729;2054;25.75;-23.129.653;-47.021.137;236;214;155;147.66;0.352;-914;0.91;0.01;-0.02;48;-72.77;0;3.6;49895;1;3.16;-2.54;0.9;6.86;-0.2;4.39;-0.52;35.9;35.6;77.4;76.0;548;564;IDLE;IDLE;7009.88;3516.64;3493.24;1301.5;1228.5;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.11;2.51;0.70;-1233.00;0.32;5.39;1;1;0
XX/08/22;17:04:26;APPROACH;AIR;AIR;AIR;4880;4848.00;1013.0;2712;2054;25.75;-23.128.738;-47.020.409;236;216;155;147.66;0.356;-959;0.97;-0.01;-0.01;48;-180.0;0;4.0;49895;1;3.16;-6.15;1.1;6.63;0.1;6.15;-2.58;34.3;34.5;76.1;74.6;547;564;IDLE;IDLE;7010.55;3516.97;3493.57;1216.4;1198.1;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.45;3.39;1.46;410.60;0.51;5.61;1;1;0
XX/08/22;17:04:27;APPROACH;AIR;AIR;AIR;4864;4831.00;1013.0;2696;2054;26.00;-23.127.822;-47.019.798;237;218;155;147.66;0.358;-969;1.06;0.02;0.01;48;-72.77;0;4.4;49895;1;2.81;-11.08;1.2;6.51;0.2;4.57;-0.52;33.9;34.8;73.6;74.5;546;574;IDLE;IDLE;7011.24;3517.30;3493.93;1192.0;1295.4;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.60;4.79;2.92;-1233.00;0.63;5.64;1;1;0
XX/08/22;17:04:28;APPROACH;AIR;AIR;AIR;4847;4814.00;1013.0;2679;2054;26.25;-23.126.907;-47.019.188;237;220;155;147.66;0.360;-976;0.95;0.04;-0.01;48;0.00;0;5.1;49895;1;3.16;-12.26;1.1;6.26;-0.1;4.39;0.00;34.7;35.2;76.0;74.8;561;585;IDLE;IDLE;7011.97;3517.66;3494.30;1295.4;1325.8;3773.9;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.10;4.97;3.16;-1233.00;0.51;5.64;1;1;0
XX/08/22;17:04:29;APPROACH;AIR;AIR;AIR;4829;4796.00;1013.0;2661;2054;26.50;-23.125.991;-47.018.578;237;220;155;147.66;0.360;-1000;0.94;0.01;-0.01;47;-72.77;0;6.0;49895;1;0.70;-9.68;1.2;6.22;0.0;4.04;-0.52;34.5;35.2;73.9;74.6;570;587;IDLE;IDLE;7012.70;3518.03;3494.67;1301.5;1319.7;3773.9;3;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-4.10;4.38;2.45;1232.40;0.44;5.67;1;1;0
XX/08/22;17:04:30;APPROACH;AIR;AIR;AIR;4812;4779.00;1013.0;2644;2049;26.75;-23.125.076;-47.017.967;237;225;155;147.66;0.370;-1017;0.98;0.02;-0.02;46;-180.0;0;6.7;49895;1;-2.46;-5.71;1.2;6.19;0.0;4.57;-2.58;34.8;35.3;74.5;74.6;572;590;IDLE;IDLE;7013.43;3518.39;3495.04;1313.7;1331.9;3773.9;34;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.20;3.33;1.40;-0.60;0.51;5.67;1;1;0
XX/08/22;17:04:31;APPROACH;AIR;AIR;AIR;4793;4760.00;1013.0;2625;2045;27.00;-23.124.084;-47.017.437;237;226;155;147.66;0.372;-1038;0.96;-0.00;-0.03;46;-72.77;0;7.1;49895;1;-7.38;-5.27;1.4;6.07;0.3;4.75;-0.52;34.8;35.4;73.9;74.6;575;592;IDLE;IDLE;7014.17;3518.76;3495.41;1319.7;1331.9;3773.9;42;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-4.35;3.33;1.34;-1233.00;0.51;5.76;1;1;0
