DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/12/21;18:14:01;APPROACH;AIR;AIR;AIR;5012;5012.00;1013.0;4644;2627;24.50;-31.715.097;-60.173.569;231;209;159;152.80;0.345;-864;0.98;0.01;0.00;-49;43.59;7;-1.8;52780;1;-0.70;3.7;0.04;0.1;5.98;0.00;32.1;31.0;73.6;73.8;526;517;0;0;6933.65;3490.62;3443.03;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.35;-2.70;1.42;0.50;0.57;5.62;0;1;1;0
XX/12/21;18:14:02;APPROACH;AIR;AIR;AIR;4996;4996.00;1013.0;4628;2627;24.50;-31.709.015;-60.174.397;230;208;159;152.80;0.343;-856;1.01;0.00;0.01;-49;44.30;7;-1.5;52780;1;-0.35;4.0;-0.09;0.2;6.33;0.00;32.0;31.0;73.5;73.8;526;518;0;0;6933.91;3490.75;3443.16;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.70;1.13;0.50;0.44;5.62;0;1;1;0
XX/12/21;18:14:03;APPROACH;AIR;AIR;AIR;4984;4984.00;1013.0;4616;2627;24.25;-31.702.950;-60.175.220;230;208;159;152.80;0.343;-851;1.00;-0.00;0.01;-49;45.00;7;-1.6;52780;1;-1.05;4.0;-0.04;0.0;6.33;0.00;32.0;31.0;73.5;73.8;526;518;0;0;6934.17;3490.88;3443.29;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.95;1.13;1.58;0.25;5.79;0;1;1;0
XX/12/21;18:14:04;APPROACH;AIR;AIR;AIR;4972;4972.00;1013.0;4604;2627;24.25;-31.699.898;-60.176.315;229;207;159;152.80;0.341;-808;1.00;0.01;0.01;-49;45.70;7;-1.8;52780;1;-1.41;4.0;-0.29;0.0;6.51;0.00;32.0;31.0;73.5;73.8;526;518;0;0;6934.43;3491.01;3443.42;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.95;1.13;1.58;0.51;5.94;0;1;1;0
XX/12/21;18:14:05;APPROACH;AIR;AIR;AIR;4956;4956.00;1013.0;4588;2627;24.25;-31.693.811;-60.177.143;229;206;159;152.80;0.340;-818;1.02;0.01;0.01;-49;46.05;7;-1.8;52780;1;-1.41;4.2;-0.25;0.1;6.68;0.00;32.0;31.0;73.5;73.8;526;518;0;0;6934.69;3491.14;3443.55;471.74;468.11;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.10;1.13;1.41;0.44;5.91;0;1;1;0
XX/12/21;18:14:06;APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;4576;2627;24.25;-31.687.737;-60.177.967;228;206;159;152.80;0.339;-825;1.01;0.01;0.01;-49;47.11;7;-1.8;52780;1;-1.05;4.4;-0.21;0.1;6.51;0.00;32.0;31.0;73.5;73.8;526;518;0;0;6934.95;3491.28;3443.68;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-3.10;1.19;1.41;0.51;5.94;0;1;1;0
XX/12/21;18:14:07;APPROACH;AIR;AIR;AIR;4932;4932.00;1013.0;4564;2627;24.25;-31.681.671;-60.179.062;228;205;159;152.80;0.339;-791;1.00;0.01;0.01;-49;47.46;7;-1.8;52780;1;-0.70;4.4;-0.21;0.0;6.68;0.00;32.0;30.9;73.5;73.8;526;518;0;0;6935.21;3491.41;3443.80;468.11;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.70;-3.10;1.19;1.07;0.38;5.94;0;1;1;0
XX/12/21;18:14:08;APPROACH;AIR;AIR;AIR;4920;4920.00;1013.0;4552;2627;24.25;-31.675.611;-60.179.886;227;205;159;152.80;0.338;-767;1.01;0.00;0.01;-49;48.16;7;-1.8;52780;1;-0.70;4.7;-0.25;0.2;6.86;0.00;32.0;31.0;73.5;73.8;527;519;0;0;6935.47;3491.54;3443.93;471.74;468.11;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-3.10;1.13;1.07;0.44;5.97;0;1;1;0
XX/12/21;18:14:09;APPROACH;AIR;AIR;AIR;4912;4912.00;1013.0;4544;2627;24.50;-31.672.559;-60.180.714;226;204;159;152.80;0.337;-712;1.02;0.01;0.02;-49;48.16;7;-1.8;52780;1;-0.70;4.7;-0.21;0.0;7.03;0.00;32.0;30.9;73.5;73.8;527;520;0;0;6935.73;3491.67;3444.06;468.11;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.75;-2.95;1.13;1.24;0.44;5.94;0;1;1;0
XX/12/21;18:14:10;APPROACH;AIR;AIR;AIR;4900;4900.00;1013.0;4532;2627;24.50;-31.669.519;-60.181.805;226;204;159;152.80;0.336;-675;1.01;0.00;0.01;-49;47.11;7;-1.8;52780;1;-0.70;4.7;-0.09;0.0;6.86;0.00;32.0;31.0;73.5;73.8;528;520;0;0;6935.99;3491.80;3444.19;471.74;468.11;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.95;0.91;1.24;0.44;5.94;0;1;1;0
XX/12/21;18:14:11;APPROACH;AIR;AIR;AIR;4892;4892.00;1013.0;4524;2627;24.75;-31.663.435;-60.182.632;225;203;159;152.80;0.335;-650;1.01;0.01;0.01;-49;46.41;7;-1.8;52780;1;-0.70;4.9;-0.13;0.1;7.21;0.00;32.0;30.9;73.5;73.8;528;520;0;0;6936.25;3491.93;3444.32;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.90;0.91;1.18;0.44;5.94;0;1;1;0
XX/12/21;18:14:12;APPROACH;AIR;AIR;AIR;4884;4884.00;1013.0;4516;2627;24.75;-31.657.362;-60.183.456;224;203;159;152.80;0.334;-594;1.03;0.01;0.02;-49;46.41;7;-1.8;52780;1;-0.35;5.1;-0.13;0.1;7.21;0.00;31.9;30.9;73.5;73.8;528;520;0;0;6936.51;3492.06;3444.45;471.74;464.48;13120.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.90;1.19;1.18;0.44;5.94;0;1;1;0
