DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/08/21;04:16:54;DESCENT;AIR;AIR;AIR;8000;8000.00;1013.0;4772;2629;22.50;-16.041.578;-48.174.587;293;252;159;187.84;0.439;-1516;1.00;0.01;-0.02;9;105.12;11;-2.1;52145;0;-0.35;1.2;-0.0;3.34;0.00;33.5;32.4;73.9;74.3;498;537;0;0;3379.36;1718.97;1660.39;428.19;424.56;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.65;1.64;-0.01;0.38;5.38
XX/08/21;04:16:55;DESCENT;AIR;AIR;AIR;7972;7972.00;1013.0;4744;2629;22.50;-16.040.351;-48.174.469;293;253;159;187.84;0.440;-1530;1.01;-0.01;-0.03;9;104.06;11;-2.0;52145;0;0.00;1.2;-0.0;3.87;0.00;33.5;32.4;73.9;74.3;498;537;0;0;3379.60;1719.09;1660.51;431.82;424.56;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.14;-3.65;1.93;-0.01;0.32;5.35
XX/08/21;04:16:56;DESCENT;AIR;AIR;AIR;7948;7948.00;1013.0;4720;2629;22.50;-16.038.980;-48.174.656;293;252;159;187.84;0.439;-1540;1.00;0.02;-0.02;9;103.71;11;-2.0;52145;0;-0.35;1.2;-0.0;3.52;0.00;33.5;32.4;73.9;74.3;498;537;0;0;3379.84;1719.21;1660.63;428.19;424.56;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.14;-3.65;1.93;0.22;0.38;5.35
XX/08/21;04:16:57;DESCENT;AIR;AIR;AIR;7924;7924.00;1013.0;4696;2629;22.75;-16.037.605;-48.174.839;293;254;159;187.84;0.441;-1507;1.00;0.00;-0.02;9;103.01;11;-2.0;52145;0;-0.35;1.2;-0.0;3.52;0.00;33.5;32.4;73.9;74.3;498;537;0;0;3380.07;1719.33;1660.75;428.19;424.56;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.65;1.13;0.22;0.44;5.41
XX/08/21;04:16:58;DESCENT;AIR;AIR;AIR;7900;7900.00;1013.0;4672;2629;22.75;-16.036.233;-48.175.022;292;253;159;187.84;0.440;-1485;1.01;-0.01;-0.02;9;100.90;11;-2.1;52145;0;-0.70;1.4;0.1;3.52;0.00;33.5;32.4;73.9;74.3;498;537;0;0;3380.31;1719.45;1660.86;428.19;424.56;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.65;1.13;1.18;0.25;5.35
XX/08/21;04:16:59;DESCENT;AIR;AIR;AIR;7876;7876.00;1013.0;4648;2629;22.75;-16.034.858;-48.175.209;292;252;159;187.84;0.438;-1470;0.94;0.00;-0.03;9;100.55;12;-2.4;52145;0;-1.05;1.2;-0.1;3.34;0.00;33.5;32.4;73.9;74.3;498;538;0;0;3380.55;1719.57;1660.98;428.19;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.65;2.15;1.18;0.32;5.38
XX/08/21;04:17:00;DESCENT;AIR;AIR;AIR;7848;7848.00;1013.0;4620;2629;22.75;-16.033.489;-48.175.678;292;253;159;187.84;0.439;-1500;1.01;-0.01;-0.02;9;100.90;12;-2.3;52145;0;-0.35;1.4;0.1;3.52;0.00;33.5;32.4;73.9;74.3;499;538;0;0;3380.79;1719.69;1661.10;435.45;424.56;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.55;2.15;0.45;0.38;5.38
XX/08/21;04:17:01;DESCENT;AIR;AIR;AIR;7828;7828.00;1013.0;4600;2629;23.00;-16.032.112;-48.176.147;292;254;159;187.84;0.441;-1480;1.04;-0.00;-0.02;9;99.84;12;-2.3;52145;0;0.00;1.4;0.0;3.52;0.00;33.5;32.4;73.9;74.3;499;538;0;0;3381.03;1719.81;1661.22;431.82;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.32;-3.55;1.81;0.45;0.32;5.35
XX/08/21;04:17:02;DESCENT;AIR;AIR;AIR;7804;7804.00;1013.0;4576;2629;23.00;-16.030.742;-48.176.617;292;254;159;187.84;0.441;-1427;1.03;-0.00;-0.02;9;97.38;12;-2.3;52145;0;0.00;1.4;0.0;3.69;0.00;33.5;32.4;73.9;74.3;499;538;0;0;3381.27;1719.93;1661.34;431.82;428.19;10240.;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.32;-3.65;1.81;0.45;0.32;5.35
XX/08/21;04:17:03;DESCENT;AIR;AIR;AIR;7780;7780.00;1013.0;4552;2629;23.25;-16.029.365;-48.177.086;292;253;159;187.84;0.439;-1431;0.95;0.01;-0.03;9;94.92;12;-2.3;52145;0;0.00;1.4;0.0;3.34;0.00;33.5;32.4;73.9;74.3;499;538;0;0;3381.50;1720.05;1661.46;431.82;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.65;1.64;0.45;0.38;5.35
XX/08/21;04:17:04;DESCENT;AIR;AIR;AIR;7756;7756.00;1013.0;4528;2629;23.25;-16.027.998;-48.177.559;291;253;159;187.84;0.438;-1434;1.02;0.01;-0.02;9;94.22;12;-2.2;52145;0;-0.35;1.4;0.0;3.52;0.00;33.5;32.4;73.9;74.3;499;538;0;0;3381.74;1720.17;1661.58;431.82;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.70;1.64;0.50;0.51;5.35
XX/08/21;04:17:05;DESCENT;AIR;AIR;AIR;7732;7732.00;1013.0;4504;2629;23.25;-16.026.619;-48.177.441;291;253;159;187.84;0.438;-1436;1.01;0.00;-0.02;9;94.92;11;-2.0;52145;0;-0.35;1.6;0.1;3.34;0.00;33.5;32.5;73.9;74.3;499;538;0;0;3381.98;1720.29;1661.70;431.82;431.82;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.70;2.04;0.50;0.38;5.35
XX/08/21;04:17:06;DESCENT;AIR;AIR;AIR;7708;7708.00;1013.0;4480;2629;23.25;-16.025.251;-48.177.322;291;253;159;187.84;0.439;-1437;0.96;-0.01;-0.02;8;95.63;11;-1.9;52145;0;-0.35;1.6;0.0;3.52;0.00;33.5;32.4;73.9;74.3;499;538;0;0;3382.22;1720.41;1661.81;435.45;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.75;2.04;1.13;0.13;5.38
XX/08/21;04:17:07;DESCENT;AIR;AIR;AIR;7684;7684.00;1013.0;4456;2629;23.25;-16.023.872;-48.177.509;291;253;159;187.84;0.438;-1438;0.97;0.00;-0.02;8;95.27;11;-2.0;52145;0;-1.05;1.4;-0.1;3.34;0.00;33.5;32.4;74.0;74.3;500;538;0;0;3382.46;1720.53;1661.93;435.45;431.82;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.75;1.42;1.13;0.25;5.38
XX/08/21;04:17:08;DESCENT;AIR;AIR;AIR;7660;7660.00;1013.0;4432;2629;23.50;-16.022.504;-48.177.696;291;252;159;187.84;0.437;-1439;0.97;0.00;-0.02;9;95.27;11;-2.1;52145;0;-0.70;1.4;-0.0;3.34;0.00;33.5;32.4;74.0;74.3;500;538;0;0;3382.70;1720.65;1662.05;435.45;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.70;1.42;0.62;0.32;5.38
XX/08/21;04:17:09;DESCENT;AIR;AIR;AIR;7636;7636.00;1013.0;4408;2629;23.50;-16.021.127;-48.177.887;290;253;159;187.84;0.437;-1439;0.99;-0.01;-0.03;8;96.33;11;-2.0;52145;0;-0.35;1.2;-0.1;2.81;0.00;33.5;32.4;74.0;74.3;500;538;0;0;3382.94;1720.77;1662.17;439.08;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.70;1.36;0.62;0.32;5.35
XX/08/21;04:17:10;DESCENT;AIR;AIR;AIR;7608;7608.00;1013.0;4380;2629;23.50;-16.019.758;-48.178.078;290;251;159;187.84;0.434;-1479;0.96;0.01;-0.03;8;96.68;11;-2.0;52145;0;-0.70;1.4;0.1;3.52;0.00;33.5;32.4;74.0;74.3;500;539;0;0;3383.18;1720.89;1662.29;435.45;428.19;10240.;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.55;1.36;0.33;0.38;5.29
XX/08/21;04:17:11;DESCENT;AIR;AIR;AIR;7580;7580.00;1013.0;4352;2629;23.50;-16.018.381;-48.178.524;290;250;159;187.84;0.433;-1545;1.00;-0.00;-0.02;8;99.84;11;-1.8;52145;0;0.00;1.2;-0.1;3.69;0.00;33.5;32.4;74.0;74.3;500;539;0;0;3383.43;1721.01;1662.41;435.45;431.82;10240.;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.55;2.04;0.33;0.32;5.24
