DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/02/22;14:20:43;APPROACH;AIR;AIR;AIR;5004;5004.00;1013.0;3024;2629;26.25;-22.886.220;-47.279.808;227;204;159;158.58;0.337;-1926;1.12;0.01;0.00;-139;325.55;6;-1.2;52363;5;-26.37;1.8;0.59;0.1;8.62;0.00;32.1;31.0;73.9;74.0;534;526;0;0;3313.38;1660.86;1652.51;471.74;464.48;8640.0;34;AP ENGAGED;AT ENGAGED;0;0;-;-2.80;-1.70;0.23;1.86;0.06;6.12;0;1;1;0
XX/02/22;14:20:44;APPROACH;AIR;AIR;AIR;4976;4976.00;1013.0;2996;2629;26.25;-22.887.062;-47.280.167;227;203;159;158.58;0.335;-1924;1.15;0.01;0.01;-141;326.60;6;-1.2;52363;5;-26.72;1.9;0.38;0.1;8.79;0.00;32.1;30.9;73.9;73.9;534;525;0;0;3313.64;1661.00;1652.64;471.74;464.48;8640.0;34;AP ENGAGED;AT ENGAGED;0;0;-;-2.80;-2.10;0.23;2.03;0.00;6.32;0;1;1;0
XX/02/22;14:20:45;APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;2964;2629;26.25;-22.888.227;-47.280.502;227;202;159;158.58;0.333;-1883;1.15;0.01;0.01;-143;329.06;6;-1.2;52363;5;-26.37;2.3;0.21;0.2;8.79;0.00;32.1;30.9;73.9;73.9;534;526;0;0;3313.90;1661.13;1652.77;471.74;468.11;8640.0;33;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-2.10;0.23;2.03;0.00;6.50;0;1;1;0
XX/02/22;14:20:46;APPROACH;AIR;AIR;AIR;4916;4916.00;1013.0;2936;2629;26.25;-22.889.143;-47.281.208;227;203;159;158.58;0.334;-1856;1.21;0.01;0.03;-146;331.17;6;-1.2;52363;5;-26.37;2.3;0.21;0.0;7.91;0.00;32.1;30.9;73.9;73.9;535;526;0;0;3314.16;1661.26;1652.90;471.74;464.48;8640.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.30;-1.85;0.23;1.18;-0.13;6.62;0;1;1;0
XX/02/22;14:20:47;APPROACH;AIR;AIR;AIR;4892;4892.00;1013.0;2912;2629;26.25;-22.890.071;-47.281.895;227;202;159;158.58;0.333;-1758;1.19;0.01;0.01;-148;330.82;6;-1.2;52363;5;-25.67;2.3;0.50;0.0;7.03;0.00;32.1;30.9;73.9;73.9;535;527;0;0;3314.42;1661.39;1653.03;475.37;468.11;8640.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-1.85;1.19;1.18;0.25;6.76;0;1;1;0
XX/02/22;14:20:48;APPROACH;AIR;AIR;AIR;4868;4868.00;1013.0;2888;2629;26.50;-22.891.323;-47.282.558;227;201;159;158.58;0.331;-1653;1.23;0.01;0.02;-150;331.52;7;-1.1;52363;5;-25.67;2.8;-0.04;0.3;7.56;0.00;32.1;30.9;73.9;73.9;535;527;0;0;3314.68;1661.52;1653.16;475.37;468.11;8640.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.95;1.19;1.13;-0.06;7.00;0;1;1;0
XX/02/22;14:20:49;APPROACH;AIR;AIR;AIR;4852;4852.00;1013.0;2872;2629;26.50;-22.892.238;-47.283.199;227;200;159;158.58;0.330;-1504;1.22;0.01;0.02;-153;332.58;7;-1.1;52363;5;-25.31;3.3;-0.25;0.4;7.39;0.00;32.1;30.9;73.9;73.9;536;527;0;0;3314.95;1661.65;1653.29;478.99;468.11;8640.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-2.95;1.64;1.13;0.06;7.00;0;1;1;0
XX/02/22;14:20:50;APPROACH;AIR;AIR;AIR;4836;4836.00;1013.0;2856;2629;26.25;-22.893.165;-47.283.176;227;199;159;158.58;0.327;-1324;1.18;0.01;0.02;-155;333.98;7;-1.1;52363;5;-24.96;3.5;-0.46;0.2;7.21;0.00;32.1;30.9;73.9;73.9;536;526;0;0;3315.21;1661.79;1653.42;478.99;468.11;8640.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.40;1.64;0.62;0.13;7.00;0;1;1;0
XX/02/22;14:20:51;APPROACH;AIR;AIR;AIR;4820;4820.00;1013.0;2840;2629;26.25;-22.894.294;-47.283.127;226;199;159;158.58;0.327;-1204;1.15;0.01;0.00;-157;335.74;7;-0.9;52363;5;-24.96;3.5;-0.67;0.0;5.80;0.00;32.1;30.9;73.9;73.9;536;527;0;0;3315.47;1661.92;1653.55;475.37;468.11;8640.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.40;1.59;0.62;0.19;7.03;0;1;1;0
XX/02/22;14:20:52;APPROACH;AIR;AIR;AIR;4804;4804.00;1013.0;2824;2629;26.00;-22.895.113;-47.282.757;226;198;159;158.58;0.325;-1123;1.03;0.01;-0.00;-160;336.80;8;-0.8;52363;5;-25.67;3.7;-1.05;0.1;5.98;0.00;32.1;30.9;73.9;73.9;535;527;0;0;3315.73;1662.05;1653.68;475.37;468.11;8640.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-4.20;1.59;-1.47;0.13;7.03;0;1;1;0
