DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/08/21;03:22:11;APPROACH;AIR;AIR;AIR;8016;8016.00;1013.0;4836;2627;15.25;-15.911.716;-48.153.965;227;196;152;150.30;0.342;-1193;0.98;-0.00;-0.02;15;101.25;22;-5.5;47718;5;-0.35;1.8;-0.1;4.75;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3168.52;1604.93;1563.59;424.56;424.56;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.60;0.74;1.07;0.25;5.65
XX/08/21;03:22:12;APPROACH;AIR;AIR;AIR;7996;7996.00;1013.0;4816;2627;15.50;-15.910.801;-48.154.739;227;195;152;150.30;0.341;-1195;1.02;-0.00;-0.02;15;99.84;22;-5.6;47718;5;-0.70;1.8;-0.0;4.75;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3168.75;1605.04;1563.71;424.56;424.56;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.50;0.74;1.18;-0.19;5.65
XX/08/21;03:22:13;APPROACH;AIR;AIR;AIR;7980;7980.00;1013.0;4800;2627;15.50;-15.909.583;-48.155.510;227;196;152;150.30;0.342;-1157;1.00;-0.00;-0.02;15;99.14;23;-6.0;47718;5;-0.70;1.6;-0.1;4.57;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3168.99;1605.16;1563.82;424.56;424.56;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.50;0.57;1.18;0.25;5.68
XX/08/21;03:22:14;APPROACH;AIR;AIR;AIR;7960;7960.00;1013.0;4780;2627;15.50;-15.908.667;-48.155.350;227;195;152;150.30;0.341;-1132;0.99;0.00;-0.02;15;98.09;23;-6.1;47718;5;-0.70;1.6;-0.0;4.75;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3169.22;1605.28;1563.94;424.56;428.19;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.09;-3.35;0.57;2.26;0.32;5.56
XX/08/21;03:22:15;APPROACH;AIR;AIR;AIR;7944;7944.00;1013.0;4764;2627;15.50;-15.907.446;-48.155.193;227;195;152;150.30;0.340;-1115;1.01;0.00;-0.02;15;97.73;23;-6.1;47718;5;0.35;1.6;-0.0;4.92;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3169.46;1605.40;1564.06;428.19;424.56;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.35;-0.73;2.26;0.32;5.47
XX/08/21;03:22:16;APPROACH;AIR;AIR;AIR;7924;7924.00;1013.0;4744;2627;15.75;-15.906.307;-48.155.033;226;194;152;150.30;0.339;-1103;0.99;-0.01;-0.02;15;97.73;23;-5.8;47718;5;2.11;1.4;-0.1;4.92;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3169.70;1605.52;1564.18;424.56;428.19;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-3.15;-0.73;4.25;0.13;5.44
XX/08/21;03:22:17;APPROACH;AIR;AIR;AIR;7908;7908.00;1013.0;4728;2627;15.75;-15.905.504;-48.154.869;226;194;152;150.30;0.339;-1096;0.98;-0.01;-0.02;16;98.44;23;-5.5;47718;5;4.57;1.4;-0.0;4.40;0.00;31.9;31.1;73.0;73.6;519;558;0;0;3169.94;1605.64;1564.30;428.19;428.19;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-3.15;-1.41;4.25;-0.19;5.47
XX/08/21;03:22:18;APPROACH;AIR;AIR;AIR;7888;7888.00;1013.0;4708;2627;15.75;-15.904.397;-48.154.709;226;193;152;150.30;0.336;-1090;0.96;-0.01;-0.02;16;99.14;22;-5.3;47718;5;7.38;1.6;0.1;4.57;0.00;31.9;31.1;73.0;73.6;519;558;0;0;3170.17;1605.75;1564.42;428.19;428.19;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.65;-2.95;-1.41;4.08;-0.32;5.47
XX/08/21;03:22:19;APPROACH;AIR;AIR;AIR;7868;7868.00;1013.0;4688;2627;15.75;-15.903.481;-48.154.541;225;192;152;150.30;0.335;-1127;1.00;-0.02;-0.02;17;100.55;22;-5.1;47718;5;10.55;1.9;0.2;4.92;0.00;31.9;31.1;73.0;73.6;518;558;0;0;3170.41;1605.87;1564.54;424.56;428.19;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.95;-2.20;4.08;-0.19;5.50
XX/08/21;03:22:20;APPROACH;AIR;AIR;AIR;7844;7844.00;1013.0;4664;2627;15.75;-15.902.568;-48.154.369;225;192;152;150.30;0.335;-1190;0.99;-0.01;-0.02;18;101.95;21;-5.1;47718;5;12.66;1.9;0.0;5.10;0.00;31.9;31.1;73.0;73.6;519;559;0;0;3170.65;1605.99;1564.66;424.56;428.19;7800.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.65;-2.20;3.62;-0.06;5.47
