DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/06/22;03:10:02;DESCENT;AIR;AIR;AIR;8012;8258.00;1013.0;4803;2055;19.75;-15.895.156;-48.162.159;241;213;142;133.32;0.370;-1273;1.01;-0.02;-0.03;33;0.00;0;-0.1;41858;1;17.23;19.43;1.8;6.95;0.2;3.87;-3.82;34.9;35.3;73.2;74.4;572;585;IDLE;IDLE;7236.23;3609.42;3626.80;1240.7;1283.3;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.14;-2.91;-3.27;-5.19;-1233.00;-0.33;5.06;1;1;0
XX/06/22;03:10:03;APPROACH;AIR;AIR;AIR;7990;8235.00;1013.0;4781;2055;19.75;-15.894.088;-48.161.854;240;212;142;133.32;0.370;-1279;1.03;-0.02;-0.03;34;-72.77;0;-0.3;41858;1;20.04;19.43;1.9;7.07;0.3;4.04;-3.69;34.9;35.3;73.2;74.4;573;585;IDLE;IDLE;7236.93;3609.77;3627.16;1246.8;1277.2;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.29;-2.71;-3.27;-5.25;616.50;-0.26;5.09;1;1;0
XX/06/22;03:10:04;APPROACH;AIR;AIR;AIR;7969;8214.00;1013.0;4760;2055;19.75;-15.893.020;-48.161.549;240;212;142;133.32;0.368;-1282;1.06;-0.02;-0.02;36;-180.0;0;-0.4;41858;1;23.20;17.52;2.1;6.97;0.3;4.39;-3.55;34.8;35.3;73.3;74.4;573;586;IDLE;IDLE;7237.63;3610.11;3627.51;1240.7;1271.1;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-5.14;-2.91;-2.62;-4.67;-1233.00;-0.20;5.27;1;1;0
XX/06/22;03:10:05;APPROACH;AIR;AIR;AIR;7948;8194.00;1013.0;4739;2055;19.75;-15.891.952;-48.161.247;240;212;142;133.32;0.368;-1275;1.09;-0.02;-0.02;38;-72.77;0;-0.6;41858;1;25.31;13.77;2.3;6.70;0.3;4.57;-3.38;34.8;35.3;74.3;74.4;573;586;IDLE;IDLE;7238.33;3610.46;3627.87;1240.7;1289.3;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.36;-1.69;-3.73;616.50;0.00;5.45;1;1;0
XX/06/22;03:10:06;APPROACH;AIR;AIR;AIR;7928;8175.00;1013.0;4719;2055;19.75;-15.890.884;-48.160.789;239;212;142;133.32;0.368;-1260;1.13;-0.02;-0.02;40;0.00;0;-0.8;41858;1;27.07;10.90;2.3;6.55;0.1;4.39;-3.21;34.9;35.3;74.4;74.5;573;588;IDLE;IDLE;7239.04;3610.81;3628.23;1252.8;1295.4;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;-0.99;-3.03;-1233.00;0.13;5.55;1;1;0
XX/06/22;03:10:07;APPROACH;AIR;AIR;AIR;7909;8154.00;1013.0;4700;2055;19.75;-15.889.892;-48.160.851;239;211;142;133.32;0.366;-1230;1.12;-0.02;-0.02;43;-72.77;0;-0.8;41858;1;27.77;8.69;2.3;6.53;0.0;4.22;-2.99;34.9;35.3;75.6;74.5;573;588;IDLE;IDLE;7239.74;3611.15;3628.59;1246.8;1289.3;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.60;-0.46;-2.45;-1233.00;0.19;5.55;1;1;0
XX/06/22;03:10:08;APPROACH;AIR;AIR;AIR;7890;8137.00;1013.0;4681;2055;19.75;-15.888.900;-48.160.263;238;211;142;133.32;0.366;-1201;1.10;-0.02;-0.03;45;-180.0;0;-1.0;41858;1;28.83;6.33;2.1;6.51;-0.1;4.04;-2.82;34.8;35.3;74.9;74.4;574;588;IDLE;IDLE;7240.45;3611.50;3628.95;1252.8;1289.3;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.60;0.29;-1.86;1232.40;0.19;5.55;1;1;0
XX/06/22;03:10:09;APPROACH;AIR;AIR;AIR;7871;8117.00;1013.0;4662;2055;19.75;-15.887.908;-48.159.679;238;211;142;133.32;0.366;-1181;1.12;-0.01;-0.03;47;-72.77;0;-1.1;41858;1;29.18;5.08;1.9;6.47;-0.1;4.22;-2.59;34.9;35.4;74.8;74.5;574;589;IDLE;IDLE;7241.15;3611.85;3629.31;1246.8;1295.4;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.60;0.53;-1.63;-1233.00;0.38;5.55;1;1;0
XX/06/22;03:10:10;APPROACH;AIR;AIR;AIR;7853;8099.00;1013.0;4644;2055;19.75;-15.886.993;-48.159.325;238;211;142;133.32;0.366;-1157;1.16;-0.01;-0.02;50;0.00;0;-1.1;41858;1;29.18;3.98;2.1;6.32;0.1;4.22;-2.43;34.9;35.4;73.7;74.5;574;589;IDLE;IDLE;7241.86;3612.19;3629.67;1246.8;1301.5;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.80;0.94;-1.28;-1233.00;0.51;5.55;1;1;0
XX/06/22;03:10:11;APPROACH;AIR;AIR;AIR;7834;8081.00;1013.0;4625;2055;19.75;-15.886.077;-48.158.978;237;211;142;139.84;0.366;-1142;1.16;-0.01;-0.02;52;-72.77;0;-1.0;41858;2;29.18;4.12;2.1;6.17;0.0;4.04;-2.19;34.8;35.4;73.4;74.5;574;590;IDLE;IDLE;7242.57;3612.54;3630.03;1252.8;1295.4;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.10;0.82;-1.34;1232.40;0.38;5.55;1;1;0
XX/06/22;03:10:12;APPROACH;AIR;AIR;AIR;7817;8063.00;1013.0;4608;2055;19.75;-15.885.162;-48.158.367;237;210;142;139.84;0.364;-1121;1.13;-0.01;-0.03;55;-180.0;0;-0.7;41858;2;29.18;4.34;1.9;6.15;-0.2;3.69;-2.00;34.8;35.3;75.0;74.4;575;589;IDLE;IDLE;7243.28;3612.89;3630.39;1258.9;1289.3;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-4.20;0.70;-1.45;-1233.00;0.38;5.55;1;1;0
XX/06/22;03:10:13;APPROACH;AIR;AIR;AIR;7801;8047.00;1013.0;4592;2055;19.75;-15.884.246;-48.157.604;236;210;142;139.84;0.364;-1078;1.10;-0.01;-0.03;57;-72.77;0;-0.5;41858;2;29.18;4.71;1.8;6.17;-0.3;3.87;-1.78;34.8;35.3;75.6;74.5;575;589;IDLE;IDLE;7243.98;3613.24;3630.75;1246.8;1295.4;3048.1;51;AP ENGAGED;AT ENGAGED;0;0;-;-3.95;-4.10;0.58;-1.51;616.50;0.32;5.58;1;1;0
