DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/08/21;14:19:42;DESCENT;AIR;AIR;AIR;8004;8004.00;1013.0;4876;2627;18.75;-15.798.079;-48.254.082;260;247;164;195.08;0.431;-2551;1.00;0.01;-0.02;146;98.79;22;2.6;55375;0;1.05;-1.1;-0.2;3.52;0.00;32.9;32.0;73.1;73.9;501;532;0;0;7228.50;3592.29;3636.21;424.56;420.93;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.60;3.01;-1.02;0.44;5.26
XX/08/21;14:19:43;DESCENT;AIR;AIR;AIR;7960;7960.00;1013.0;4832;2627;19.00;-15.798.780;-48.253.010;261;250;164;195.08;0.435;-2541;0.97;-0.00;-0.02;146;97.73;22;2.7;55375;0;1.05;-0.9;0.1;4.04;0.00;32.9;32.0;73.1;73.9;501;532;0;0;7228.74;3592.41;3636.33;424.56;417.31;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.60;2.21;-1.02;0.38;5.26
XX/08/21;14:19:44;DESCENT;AIR;AIR;AIR;7916;7916.00;1013.0;4788;2627;19.25;-15.799.611;-48.252.174;262;250;164;195.08;0.434;-2574;1.01;0.00;-0.02;146;97.38;23;2.9;55375;0;0.35;-0.7;0.1;4.04;0.00;32.9;32.1;73.1;73.9;500;532;0;0;7228.97;3592.53;3636.45;424.56;420.93;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.55;2.21;0.50;0.19;5.26
XX/08/21;14:19:45;DESCENT;AIR;AIR;AIR;7872;7872.00;1013.0;4744;2627;19.50;-15.800.417;-48.251.026;262;250;164;195.08;0.435;-2596;1.00;0.00;-0.02;146;97.03;23;2.8;55375;0;-0.35;-0.5;0.1;4.22;0.00;32.9;32.1;73.1;73.9;501;532;0;0;7229.21;3592.64;3636.56;424.56;420.93;9360.0;0;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.55;1.70;0.50;0.19;5.26
XX/08/21;14:19:46;DESCENT;AIR;AIR;AIR;7832;7832.00;1013.0;4704;2627;19.75;-15.801.223;-48.250.111;263;250;164;195.08;0.435;-2571;1.01;-0.00;-0.01;146;97.03;23;2.6;55375;0;-0.70;-0.2;0.2;4.40;0.00;32.9;32.1;73.1;73.9;501;533;0;0;7229.44;3592.76;3636.68;424.56;424.56;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.18;-3.70;1.70;0.56;0.25;5.26
XX/08/21;14:19:47;DESCENT;AIR;AIR;AIR;7792;7792.00;1013.0;4664;2627;20.00;-15.802.057;-48.249.195;263;251;164;195.08;0.436;-2514;1.02;0.00;-0.02;146;97.38;23;2.5;55375;0;-0.70;0.0;0.2;4.04;0.00;33.0;32.1;73.3;73.9;501;533;0;0;7229.68;3592.88;3636.80;428.19;424.56;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.70;1.93;0.56;0.32;5.24
XX/08/21;14:19:48;DESCENT;AIR;AIR;AIR;7752;7752.00;1013.0;4624;2627;20.25;-15.803.196;-48.247.974;264;252;163;195.08;0.437;-2477;1.00;0.01;-0.02;146;98.09;23;2.4;55375;0;-0.35;0.2;0.1;4.22;0.00;33.0;32.1;73.3;73.9;501;533;0;0;7229.92;3593.00;3636.92;424.56;424.56;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.80;1.93;0.50;0.57;5.26
XX/08/21;14:19:49;DESCENT;AIR;AIR;AIR;7712;7712.00;1013.0;4584;2627;20.25;-15.803.892;-48.247.059;264;252;163;195.08;0.436;-2451;1.03;-0.00;-0.02;146;98.44;23;2.5;55375;0;0.00;0.2;0.0;4.04;0.00;33.0;32.1;73.3;73.9;500;533;0;0;7230.15;3593.12;3637.03;424.56;424.56;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.80;1.64;0.50;0.38;5.24
XX/08/21;14:19:50;DESCENT;AIR;AIR;AIR;7672;7672.00;1013.0;4544;2627;20.50;-15.804.615;-48.246.143;265;252;163;195.08;0.436;-2434;1.01;0.00;-0.02;146;98.44;23;2.4;55375;0;-0.35;0.2;0.0;4.04;0.00;33.0;32.1;73.3;73.9;501;533;0;0;7230.39;3593.24;3637.15;424.56;424.56;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.28;-3.80;1.64;0.73;0.32;5.24
XX/08/21;14:19:51;DESCENT;AIR;AIR;AIR;7632;7632.00;1013.0;4504;2627;20.50;-15.805.339;-48.245.071;265;251;163;195.08;0.434;-2423;0.98;0.00;-0.02;146;98.44;22;2.3;55375;0;-0.70;0.4;0.1;3.69;0.00;33.0;32.1;73.3;73.9;501;533;0;0;7230.63;3593.35;3637.27;428.19;428.19;9360.0;51;AP ENGAGED;AT ENGAGED;0;0;-;-4.60;-3.80;1.87;0.73;0.38;5.24
