DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM;ROLL_CPT;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/09/22;13:11:28;FINAL APPROACH;AIR;AIR;AIR;5012;5012.00;1013.0;2992;2629;12.25;-23.110.166;-46.378.983;156;154;147;133.17;0.254;-929;0.96;0.01;-0.07;-4;297.77;12;2.3;55102;30;-1.41;0.9;0.21;-0.0;3.52;0.00;39.6;36.3;78.9;76.4;470;464;0;0;3815.71;1912.14;1903.57;562.46;493.51;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.05;-1.90;2.44;-0.45;0.63;5.53;0;1;1;0
XX/09/22;13:11:29;FINAL APPROACH;AIR;AIR;AIR;4996;4996.00;1013.0;2976;2629;12.25;-23.109.476;-46.379.253;155;152;147;133.17;0.251;-939;0.96;0.00;-0.07;-4;298.83;12;2.6;55102;30;-0.70;0.9;0.33;-0.0;3.87;0.00;36.4;34.5;77.4;75.3;480;471;0;0;3815.99;1912.29;1903.70;518.91;475.37;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-2.70;-1.90;1.81;-0.45;0.51;5.56;0;1;1;0
XX/09/22;13:11:30;FINAL APPROACH;AIR;AIR;AIR;4976;4976.00;1013.0;2956;2629;12.25;-23.108.787;-46.379.524;154;151;147;133.17;0.250;-986;0.95;-0.00;-0.06;-4;298.48;12;2.6;55102;30;-1.05;1.4;0.29;0.3;5.28;0.00;35.5;34.5;77.1;75.8;495;490;0;0;3816.27;1912.43;1903.84;515.28;518.91;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-2.70;-2.05;1.81;1.30;0.38;5.71;0;1;1;0
XX/09/22;13:11:31;FINAL APPROACH;AIR;AIR;AIR;4960;4960.00;1013.0;2940;2629;12.25;-23.108.102;-46.379.795;154;150;147;133.17;0.248;-1017;1.01;-0.00;-0.05;-4;298.83;12;2.6;55102;30;-1.76;1.6;0.17;0.2;5.63;0.00;36.0;38.4;77.8;78.8;514;541;0;0;3816.62;1912.59;1904.04;566.08;696.72;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.05;3.69;1.30;-0.13;5.85;0;1;1;0
XX/09/22;13:11:32;FINAL APPROACH;AIR;AIR;AIR;4944;4944.00;1013.0;2924;2629;12.25;-23.107.431;-46.380.066;153;148;147;133.17;0.245;-998;0.99;0.02;-0.04;-4;298.83;11;2.4;55102;30;-1.76;1.8;-0.04;0.1;5.28;0.00;39.5;45.4;80.1;81.0;550;540;0;0;3817.02;1912.77;1904.25;674.95;758.41;8160.0;3;AP ENGAGED;AT ENGAGED;0;0;-;-3.10;-2.60;3.69;-2.38;0.82;6.00;0;1;1;0
XX/09/22;13:11:33;FINAL APPROACH;AIR;AIR;AIR;4928;4928.00;1013.0;2908;2629;12.25;-23.106.742;-46.380.405;152;148;147;133.17;0.245;-985;1.02;0.01;-0.03;-5;297.77;11;2.6;55102;30;-2.46;2.1;-0.29;0.2;6.51;0.00;43.9;50.6;81.8;82.4;550;539;0;0;3817.47;1912.98;1904.49;740.26;867.27;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.60;4.82;-2.38;0.82;6.21;0;1;1;0
XX/09/22;13:11:34;FINAL APPROACH;AIR;AIR;AIR;4912;4912.00;1013.0;2892;2629;12.50;-23.106.056;-46.380.745;152;149;147;133.17;0.246;-977;1.01;0.01;-0.02;-5;297.07;11;2.4;55102;30;-5.27;2.5;-0.50;0.3;6.51;0.00;49.1;54.0;83.0;82.9;546;530;0;0;3817.97;1913.21;1904.75;845.50;943.47;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.40;4.82;-2.55;0.44;6.38;0;1;1;0
XX/09/22;13:11:35;FINAL APPROACH;AIR;AIR;AIR;4896;4896.00;1013.0;2876;2629;12.50;-23.105.371;-46.381.084;151;149;147;133.17;0.245;-971;1.02;0.01;-0.01;-6;299.18;11;1.9;55102;30;-7.73;2.8;-0.71;0.3;6.86;0.00;53.4;56.3;83.9;83.8;542;526;0;0;3818.50;1913.47;1905.03;932.59;1001.5;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.40;4.20;-2.55;0.25;6.35;0;1;1;0
XX/09/22;13:11:36;FINAL APPROACH;AIR;AIR;AIR;4880;4880.00;1013.0;2860;2629;12.25;-23.105.001;-46.381.428;151;148;147;133.17;0.244;-968;1.04;0.02;-0.00;-6;303.40;10;1.1;55102;30;-10.55;3.0;-0.92;0.2;6.33;0.00;56.6;57.5;84.8;84.1;542;525;0;0;3819.08;1913.76;1905.32;1019.6;1045.0;8160.0;3;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.80;4.20;-1.87;0.19;6.35;0;1;1;0
XX/09/22;13:11:37;FINAL APPROACH;AIR;AIR;AIR;4868;4868.00;1013.0;2848;2629;12.50;-23.104.312;-46.381.706;150;147;147;133.17;0.242;-926;1.00;0.02;-0.00;-7;308.67;10;0.6;55102;30;-11.25;2.8;-0.84;-0.1;6.33;0.00;58.3;58.6;85.1;84.4;542;525;0;0;3819.68;1914.06;1905.62;1084.9;1084.9;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.80;5.05;-1.87;0.76;6.38;0;1;1;0
XX/09/22;13:11:38;FINAL APPROACH;AIR;AIR;AIR;4856;4856.00;1013.0;2836;2629;12.50;-23.103.628;-46.381.996;150;146;147;133.17;0.241;-858;1.01;0.02;0.00;-8;310.78;9;0.8;55102;30;-10.55;2.8;-0.75;-0.0;7.39;0.00;59.3;59.4;85.4;84.6;542;526;0;0;3820.30;1914.37;1905.93;1128.5;1114.0;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.41;-3.45;5.05;-1.42;0.82;6.32;0;1;1;0
XX/09/22;13:11:39;FINAL APPROACH;AIR;AIR;AIR;4840;4840.00;1013.0;2820;2629;12.50;-23.102.943;-46.382.286;150;147;147;133.17;0.242;-852;1.03;0.01;0.01;-11;310.08;9;1.3;55102;30;-10.90;2.8;-0.75;-0.0;6.68;0.00;59.5;59.9;85.6;84.8;540;526;0;0;3820.93;1914.69;1906.24;1143.0;1132.1;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.23;-3.45;3.35;-1.42;0.38;6.38;0;1;1;0
XX/09/22;13:11:40;FINAL APPROACH;AIR;AIR;AIR;4824;4824.00;1013.0;2804;2629;12.50;-23.102.264;-46.382.893;150;148;147;133.17;0.243;-888;1.01;0.02;-0.00;-12;307.27;9;1.7;55102;30;-11.60;2.6;-0.75;-0.1;6.68;0.00;59.5;59.8;85.6;84.8;538;526;0;0;3821.57;1915.01;1906.56;1143.0;1132.1;8160.0;4;AP ENGAGED;AT ENGAGED;0;0;-;-4.23;-3.60;3.35;0.05;0.13;6.35;0;1;1;0
