DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/08/22;14:18:33;DESCENT;AIR;AIR;AIR;8004;8220.00;1013.0;4782;2054;21.50;-15.973.815;-48.044.655;274;241;164;195.53;0.420;-1304;0.98;0.01;-0.01;-27;-72.77;0;-1.3;55574;0;-0.35;1.91;4.0;6.40;0.0;6.68;-2.58;35.0;35.8;73.6;74.6;554;566;IDLE;IDLE;9629.44;4846.61;4782.83;1240.7;1246.8;3193.3;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.70;1.29;-0.75;-1233.00;0.70;5.33;1;1;0
XX/08/22;14:18:34;DESCENT;AIR;AIR;AIR;7982;8199.00;1013.0;4760;2054;21.50;-15.972.900;-48.045.723;273;241;164;195.53;0.418;-1300;0.98;0.01;-0.01;-27;-180.0;0;-1.3;55574;0;-0.35;1.03;4.2;6.40;0.1;7.03;-2.84;35.0;35.8;74.4;74.6;554;566;IDLE;IDLE;9630.13;4846.95;4783.18;1234.6;1246.8;3193.3;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.70;1.75;-0.34;616.50;0.70;5.33;1;1;0
XX/08/22;14:18:35;DESCENT;AIR;AIR;AIR;7961;8177.00;1013.0;4739;2054;21.50;-15.972.061;-48.046.707;272;240;164;195.53;0.416;-1296;1.01;0.01;-0.00;-27;-72.77;0;-1.3;55574;0;-0.35;1.77;4.2;6.47;0.0;6.86;0.00;35.0;35.8;74.9;74.6;554;567;IDLE;IDLE;9630.82;4847.29;4783.53;1234.6;1246.8;3193.3;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.34;-0.69;-1233.00;0.57;5.33;1;1;0
XX/08/22;14:18:36;DESCENT;AIR;AIR;AIR;7939;8155.00;1013.0;4717;2054;21.50;-15.971.221;-48.047.623;272;240;164;195.53;0.416;-1294;1.00;0.01;-0.00;-27;0.00;0;-1.3;55574;0;-0.70;1.84;4.0;6.51;-0.2;6.68;-2.84;35.0;35.8;75.4;74.6;555;567;IDLE;IDLE;9631.51;4847.63;4783.87;1234.6;1246.8;3193.3;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;1.34;-0.75;616.50;0.70;5.33;1;1;0
XX/08/22;14:18:37;DESCENT;AIR;AIR;AIR;7918;8135.00;1013.0;4696;2054;21.50;-15.970.382;-48.048.622;271;239;164;195.53;0.414;-1293;0.99;0.01;-0.00;-27;-72.77;0;-1.3;55574;0;-0.35;1.91;4.2;6.51;0.1;6.86;-2.58;35.0;35.8;75.5;74.6;555;568;IDLE;IDLE;9632.20;4847.98;4784.22;1240.7;1252.8;3193.3;34;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.50;1.29;-0.81;-1233.00;0.70;5.33;1;1;0
XX/08/22;14:18:38;DESCENT;AIR;AIR;AIR;7898;8114.00;1013.0;4676;2054;21.50;-15.969.543;-48.049.538;271;239;164;195.53;0.414;-1272;1.05;0.01;0.01;-27;-180.0;0;-1.3;55574;0;-0.35;1.91;4.2;6.70;0.0;6.33;-2.84;35.0;35.8;75.6;74.6;555;568;IDLE;IDLE;9632.89;4848.32;4784.57;1234.6;1258.9;3193.3;31;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.26;1.29;-0.75;616.50;0.63;5.36;1;1;0
XX/08/22;14:18:39;DESCENT;AIR;AIR;AIR;7878;8094.00;1013.0;4656;2054;21.50;-15.968.704;-48.050.522;270;239;164;195.53;0.414;-1248;1.00;0.01;0.00;-27;-72.77;0;-1.3;55574;0;0.00;1.55;4.0;6.47;-0.1;6.33;0.00;34.9;35.6;75.7;74.6;557;568;IDLE;IDLE;9633.59;4848.67;4784.92;1246.8;1246.8;3193.3;26;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;1.46;-0.58;-1233.00;0.70;5.45;1;1;0
XX/08/22;14:18:40;DESCENT;AIR;AIR;AIR;7859;8076.00;1013.0;4637;2054;21.50;-15.967.865;-48.051.521;269;238;164;195.53;0.412;-1222;1.02;0.00;0.01;-27;0.00;0;-1.4;55574;0;0.00;1.18;4.0;6.40;-0.0;5.80;-2.84;35.0;35.8;75.0;74.6;557;569;IDLE;IDLE;9634.28;4849.01;4785.27;1240.7;1252.8;3193.3;26;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.70;1.58;-0.40;1232.40;0.63;5.51;1;1;0
XX/08/22;14:18:41;DESCENT;AIR;AIR;AIR;7841;8058.00;1013.0;4619;2054;21.50;-15.967.025;-48.052.437;269;238;164;195.53;0.412;-1185;0.99;0.01;0.00;-27;-72.77;0;-1.4;55574;0;0.35;1.18;3.9;6.24;-0.1;5.80;-2.58;35.0;35.6;73.7;74.6;557;569;IDLE;IDLE;9634.97;4849.36;4785.61;1234.6;1246.8;3193.3;27;AP ENGAGED;AT ENGAGED;0;0;-;-4.15;-4.05;1.58;-0.46;-1233.00;0.70;5.51;1;1;0
XX/08/22;14:18:42;DESCENT;AIR;AIR;AIR;7823;8039.00;1013.0;4601;2054;21.75;-15.966.110;-48.053.421;268;237;164;195.53;0.412;-1151;1.00;0.00;-0.00;-27;-180.0;0;-1.3;55574;0;0.00;1.10;3.9;6.26;-0.0;5.45;-2.84;34.9;35.6;73.6;74.6;557;569;IDLE;IDLE;9635.66;4849.70;4785.96;1234.6;1265.0;3193.3;18;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.00;1.64;-0.40;616.50;0.70;5.51;1;1;0
