DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/10/21;00:25:08;APPROACH;AIR;AIR;AIR;5004;5135.00;1013.0;3016;2054;19.00;-22.869.415;-47.277.283;184;179;152;150.20;0.296;-641;0.99;0.00;0.01;170;-180.0;0;-1.4;47664;5;0.35;1.69;4.6;6.61;0.2;6.86;4.62;34.1;34.4;74.5;74.2;576;597;IDLE;IDLE;16610.9;8316.43;8294.56;1301.5;1338.0;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.31;1.34;-1.63;-1233.00;0.44;6.12;0;1;0
XX/10/21;00:25:09;APPROACH;AIR;AIR;AIR;4994;5126.00;1013.0;3006;2054;19.00;-22.870.101;-47.276.844;183;179;152;150.20;0.296;-627;1.01;0.00;0.01;170;-72.77;0;-1.4;47664;5;0.00;1.40;4.7;6.57;0.1;6.86;4.61;34.2;34.4;73.3;74.2;577;597;IDLE;IDLE;16611.7;8316.79;8294.94;1307.6;1344.1;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.36;1.46;-1.51;-1233.00;0.44;6.12;0;1;0
XX/10/21;00:25:10;APPROACH;AIR;AIR;AIR;4984;5117.00;1013.0;2996;2054;19.00;-22.870.788;-47.276.352;182;178;152;150.20;0.294;-618;1.00;0.01;0.01;170;0.00;0;-1.4;47664;5;0.00;1.18;4.7;6.49;0.0;6.86;4.59;34.2;34.4;75.1;74.2;576;597;IDLE;IDLE;16612.4;8317.16;8295.31;1307.6;1344.1;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.50;1.58;-1.34;616.50;0.51;6.24;1;1;0
XX/10/21;00:25:11;APPROACH;AIR;AIR;AIR;4975;5107.00;1013.0;2987;2054;19.00;-22.871.475;-47.275.909;182;178;152;150.20;0.292;-602;0.99;0.01;0.01;170;-72.77;0;-1.4;47664;5;0.00;1.40;4.9;6.42;0.2;6.86;4.58;34.2;34.4;73.4;74.2;576;598;IDLE;IDLE;16613.2;8317.52;8295.68;1313.7;1338.0;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.65;1.40;-1.51;1231.80;0.44;6.33;1;1;0
XX/10/21;00:25:12;APPROACH;AIR;AIR;AIR;4966;5098.00;1013.0;2978;2054;19.00;-22.872.161;-47.275.471;181;177;152;150.20;0.292;-582;1.00;0.00;0.01;170;-180.0;0;-1.3;47664;5;-0.35;1.99;4.9;6.36;0.0;7.03;4.57;34.2;34.4;73.9;74.2;576;598;IDLE;IDLE;16613.9;8317.89;8296.05;1313.7;1344.1;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.70;1.17;-1.80;-1233.00;0.44;6.33;1;1;0
XX/10/21;00:25:13;APPROACH;AIR;AIR;AIR;4957;5090.00;1013.0;2969;2054;19.00;-22.872.848;-47.274.979;180;178;152;150.20;0.294;-568;1.00;0.00;0.01;170;-72.77;0;-1.4;47664;5;-0.35;1.99;5.1;6.30;0.1;6.86;4.54;34.2;34.4;73.9;74.2;576;599;IDLE;IDLE;16614.6;8318.25;8296.43;1307.6;1344.1;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-3.80;1.11;-1.80;-1233.00;0.51;6.33;1;1;0
XX/10/21;00:25:14;APPROACH;AIR;AIR;AIR;4949;5081.00;1013.0;2961;2054;19.00;-22.873.535;-47.274.536;180;177;151;150.20;0.292;-549;0.98;-0.00;0.01;170;0.00;0;-1.4;47664;5;-0.70;2.06;4.9;6.32;-0.2;6.86;4.52;34.1;34.4;73.3;74.2;576;598;IDLE;IDLE;16615.4;8318.61;8296.80;1307.6;1344.1;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.75;1.11;-1.80;-1233.00;0.38;6.33;1;1;0
XX/10/21;00:25:15;APPROACH;AIR;AIR;AIR;4941;5073.00;1013.0;2953;2054;19.00;-22.874.221;-47.274.097;179;177;151;150.20;0.292;-526;0.98;0.01;0.01;170;-72.77;0;-1.5;47664;5;-0.35;1.33;4.9;6.36;-0.0;6.68;4.50;34.1;34.4;75.0;74.2;577;599;IDLE;IDLE;16616.1;8318.98;8297.17;1319.7;1350.2;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.70;1.52;-1.40;-1233.00;0.44;6.33;1;1;0
XX/10/21;00:25:16;APPROACH;AIR;AIR;AIR;4933;5065.00;1013.0;2945;2054;19.00;-22.874.908;-47.273.605;178;176;151;150.20;0.290;-511;0.98;0.01;0.01;170;-180.0;0;-1.5;47664;5;0.00;1.33;4.9;6.38;-0.0;7.03;4.46;34.8;34.5;73.2;74.3;576;599;IDLE;IDLE;16616.9;8319.34;8297.56;1313.7;1374.5;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.70;1.58;-1.34;-1233.00;0.44;6.33;1;1;0
XX/10/21;00:25:17;APPROACH;AIR;AIR;AIR;4924;5057.00;1013.0;2936;2054;19.00;-22.875.595;-47.273.167;178;175;151;150.20;0.288;-511;0.97;0.01;0.02;170;-72.77;0;-1.4;47664;5;0.00;2.36;5.1;6.34;0.2;7.21;4.44;38.0;37.8;74.9;77.0;607;637;IDLE;IDLE;16617.8;8319.79;8298.04;1593.4;1733.3;5116.6;1;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.75;0.99;-1.92;1232.40;0.38;6.33;1;1;0
