DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/07/22;01:26:06;DESCENT;AIR;AIR;AIR;8040;8282.00;1013.0;4830;2053;21.75;-16.030.960;-48.131.222;269;245;140;161.43;0.426;-2754;0.98;0.00;-0.05;34;-72.77;0;-1.1;40352;0;-0.70;2.43;-1.1;6.19;0.0;3.69;-2.55;35.6;35.9;73.7;74.5;561;573;IDLE;IDLE;6911.84;3440.02;3471.83;1240.7;1265.0;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-4.10;1.23;-0.58;616.50;0.57;4.58;1;1;0
XX/07/22;01:26:07;DESCENT;AIR;AIR;AIR;7994;8235.00;1013.0;4784;2053;21.75;-16.029.739;-48.131.233;269;245;140;161.43;0.426;-2746;0.98;0.01;-0.05;34;0.00;0;-1.1;40352;0;-0.70;2.43;-1.1;6.22;0.0;3.69;-2.59;35.6;36.0;73.9;74.5;561;573;IDLE;IDLE;6912.54;3440.36;3472.18;1234.6;1271.1;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-4.00;1.23;-0.58;-1233.00;0.51;4.58;1;1;0
XX/07/22;01:26:08;DESCENT;AIR;AIR;AIR;7948;8190.00;1013.0;4738;2053;21.75;-16.028.518;-48.130.848;269;245;140;161.43;0.426;-2751;0.99;0.01;-0.05;34;-72.77;0;-1.1;40352;0;-0.35;2.43;-1.2;6.24;-0.1;3.69;-2.64;35.6;35.9;74.5;74.5;561;573;IDLE;IDLE;6913.24;3440.70;3472.53;1240.7;1265.0;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.95;1.29;-0.58;616.50;0.51;4.61;1;1;0
XX/07/22;01:26:09;DESCENT;AIR;AIR;AIR;7902;8144.00;1013.0;4692;2053;21.75;-16.027.298;-48.130.463;270;246;140;161.43;0.426;-2754;0.99;-0.00;-0.05;34;-180.0;0;-1.1;40352;0;-0.35;2.43;-1.1;6.22;0.1;3.69;-2.55;35.5;35.9;75.5;74.5;560;573;IDLE;IDLE;6913.93;3441.05;3472.88;1234.6;1265.0;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.90;1.23;-0.58;-1233.00;0.51;4.61;1;1;0
XX/07/22;01:26:10;DESCENT;AIR;AIR;AIR;7857;8099.00;1013.0;4647;2053;21.75;-16.026.001;-48.130.077;270;246;140;161.43;0.428;-2746;0.99;0.01;-0.05;34;-72.77;0;-1.1;40352;0;-0.35;2.43;-1.1;6.22;0.0;3.69;-2.48;35.6;35.9;75.4;74.5;561;573;IDLE;IDLE;6914.63;3441.39;3473.24;1234.6;1277.2;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-4.05;1.29;-0.58;616.50;0.51;4.58;1;1;0
XX/07/22;01:26:11;DESCENT;AIR;AIR;AIR;7812;8054.00;1013.0;4602;2053;21.75;-16.024.780;-48.129.692;270;247;140;161.43;0.428;-2731;1.01;0.01;-0.05;34;0.00;0;-1.1;40352;0;0.00;2.28;-1.1;6.24;0.0;3.69;-2.60;35.6;35.9;75.1;74.5;561;573;IDLE;IDLE;6915.32;3441.73;3473.59;1240.7;1265.0;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.90;1.34;-0.52;1232.40;0.51;4.58;1;1;0
XX/07/22;01:26:12;DESCENT;AIR;AIR;AIR;7767;8008.00;1013.0;4557;2053;21.75;-16.023.559;-48.129.387;270;248;140;161.43;0.428;-2721;1.01;0.00;-0.05;34;-72.77;0;-1.0;40352;0;0.00;2.36;-0.9;6.24;0.2;3.69;-2.57;35.6;35.9;73.8;74.5;559;572;IDLE;IDLE;6916.02;3442.08;3473.94;1234.6;1271.1;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.90;1.29;-0.52;1232.40;0.51;4.58;1;1;0
XX/07/22;01:26:13;DESCENT;AIR;AIR;AIR;7723;7965.00;1013.0;4513;2053;21.75;-16.022.338;-48.129.082;270;248;140;161.43;0.428;-2704;1.00;0.01;-0.05;34;-180.0;0;-1.0;40352;0;-0.35;2.36;-0.9;6.22;0.0;3.69;-2.47;35.6;35.9;73.3;74.5;560;573;IDLE;IDLE;6916.72;3442.42;3474.30;1234.6;1271.1;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-4.10;1.29;-0.58;-1233.00;0.38;4.58;1;1;0
XX/07/22;01:26:14;DESCENT;AIR;AIR;AIR;7679;7921.00;1013.0;4469;2053;21.75;-16.021.118;-48.128.777;270;248;140;161.43;0.428;-2683;1.01;0.00;-0.05;34;-72.77;0;-1.1;40352;0;-0.35;2.43;-0.7;6.19;0.1;3.69;-2.67;35.6;35.9;75.1;74.4;560;572;IDLE;IDLE;6917.41;3442.77;3474.65;1240.7;1271.1;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.20;1.23;-0.64;616.50;0.51;4.61;1;1;0
XX/07/22;01:26:15;DESCENT;AIR;AIR;AIR;7637;7879.00;1013.0;4427;2053;21.75;-16.019.821;-48.128.471;270;248;140;161.43;0.430;-2649;1.01;0.01;-0.05;34;0.00;0;-1.1;40352;0;-0.70;2.43;-0.7;6.17;0.0;3.52;-2.63;35.6;35.9;75.0;74.5;559;573;IDLE;IDLE;6918.12;3443.11;3475.00;1246.8;1277.2;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.95;1.23;-0.64;-1233.00;0.57;4.58;1;1;0
XX/07/22;01:26:16;DESCENT;AIR;AIR;AIR;7595;7838.00;1013.0;4385;2053;22.00;-16.018.600;-48.128.334;270;249;140;161.43;0.430;-2606;0.99;0.01;-0.05;34;-72.77;0;-1.2;40352;0;-0.35;2.36;-0.7;6.17;0.0;3.52;-2.64;35.6;35.9;75.2;74.5;559;572;IDLE;IDLE;6918.81;3443.46;3475.36;1240.7;1277.2;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.20;-4.10;1.34;-0.52;616.50;0.51;4.61;1;1;0
XX/07/22;01:26:17;DESCENT;AIR;AIR;AIR;7554;7795.00;1013.0;4344;2053;22.00;-16.017.379;-48.127.949;270;249;140;161.43;0.430;-2568;1.00;0.00;-0.05;34;-180.0;0;-1.3;40352;0;-0.35;2.36;-0.7;6.22;0.0;3.52;-2.86;35.6;35.9;75.7;74.5;560;572;IDLE;IDLE;6919.51;3443.80;3475.71;1240.7;1277.2;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.95;1.34;-0.52;-1233.00;0.51;4.51;1;1;0
XX/07/22;01:26:18;DESCENT;AIR;AIR;AIR;7513;7754.00;1013.0;4303;2053;22.00;-16.016.159;-48.127.563;270;250;140;161.43;0.430;-2532;1.00;0.01;-0.05;34;-72.77;0;-1.4;40352;0;-0.35;2.06;-0.5;6.26;0.1;3.52;-2.89;35.6;35.9;74.0;74.5;559;572;IDLE;IDLE;6920.21;3444.15;3476.07;1240.7;1271.1;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.75;1.52;-0.34;-1233.00;0.63;4.48;1;1;0
XX/07/22;01:26:19;DESCENT;AIR;AIR;AIR;7473;7714.00;1013.0;4263;2053;22.25;-16.014.938;-48.127.182;270;250;140;161.43;0.430;-2499;0.99;0.01;-0.05;34;0.00;0;-1.4;40352;0;-0.35;2.13;-0.5;6.26;0.0;3.52;-2.88;35.6;35.9;74.3;74.5;559;572;IDLE;IDLE;6920.92;3444.49;3476.42;1246.8;1283.3;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.90;1.46;-0.34;-1233.00;0.51;4.51;1;1;0
XX/07/22;01:26:20;DESCENT;AIR;AIR;AIR;7432;7674.00;1013.0;4222;2053;22.25;-16.013.641;-48.127.113;270;250;139;161.43;0.430;-2476;1.00;0.01;-0.05;34;-72.77;0;-1.4;40352;0;-0.70;2.21;-0.5;6.26;0.0;3.52;-3.03;35.6;35.9;73.6;74.5;559;572;IDLE;IDLE;6921.62;3444.84;3476.78;1246.8;1277.2;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.80;1.46;-0.40;616.50;0.57;4.48;1;1;0
XX/07/22;01:26:21;DESCENT;AIR;AIR;AIR;7393;7635.00;1013.0;4183;2053;22.50;-16.012.420;-48.126.728;270;251;139;161.43;0.432;-2451;1.00;0.00;-0.05;34;-180.0;0;-1.5;40352;0;-0.70;2.36;-0.5;6.26;0.0;3.52;-3.07;35.6;35.9;74.5;74.5;559;572;IDLE;IDLE;6922.32;3445.19;3477.13;1246.8;1277.2;3646.9;46;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.90;1.34;-0.52;-1233.00;0.57;4.51;1;1;0
