DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;ROLL_CPT;PITCH;PITCH_CPT;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM;VHF_KEYING_L;VHF_KEYING_R;AP_OFF
XX/07/22;21:00:32;DESCENT;AIR;AIR;AIR;8000;7991.00;1013.0;4713;2054;16.75;-15.816.192;-48.107.491;222;197;135;132.89;0.344;-637;0.93;-0.00;-0.06;148;-72.77;0;1.2;37957;5;0.00;4.86;2.1;6.42;-0.4;3.34;3.09;34.8;35.0;75.0;74.2;566;581;IDLE;IDLE;11628.2;5791.88;5836.32;1240.7;1271.1;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.70;0.53;-1.51;616.50;0.25;5.67;1;1;0
XX/07/22;21:00:33;APPROACH;AIR;AIR;AIR;7987;7979.00;1013.0;4700;2054;16.75;-15.816.879;-48.106.724;221;196;135;132.89;0.342;-684;0.95;-0.00;-0.06;148;0.00;0;1.2;37957;5;-1.05;4.34;2.1;6.42;-0.1;3.69;3.08;34.8;35.0;75.0;74.2;566;582;IDLE;IDLE;11628.8;5792.22;5836.67;1240.7;1271.1;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.60;0.64;-1.28;-1233.00;0.32;5.48;1;1;0
XX/07/22;21:00:34;APPROACH;AIR;AIR;AIR;7972;7963.00;1013.0;4685;2054;16.75;-15.817.565;-48.105.812;220;196;135;132.89;0.342;-735;0.96;0.01;-0.06;148;-72.77;0;0.9;37957;5;-0.70;3.02;2.1;6.80;-0.0;3.16;3.09;34.7;35.0;74.4;74.2;566;582;IDLE;IDLE;11629.6;5792.57;5837.03;1246.8;1277.2;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.11;1.17;-0.75;616.50;0.57;5.30;1;1;0
XX/07/22;21:00:35;APPROACH;AIR;AIR;AIR;7957;7949.00;1013.0;4670;2054;16.75;-15.818.252;-48.105.049;219;195;135;132.89;0.340;-790;0.90;0.01;-0.06;149;-180.0;0;0.8;37957;5;0.00;2.65;1.6;6.76;-0.4;3.34;3.13;34.7;35.0;73.4;74.2;566;582;IDLE;IDLE;11630.2;5792.92;5837.38;1240.7;1271.1;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.16;1.29;-0.69;-1233.00;0.51;5.30;1;1;0
XX/07/22;21:00:36;APPROACH;AIR;AIR;AIR;7939;7930.00;1013.0;4652;2054;16.75;-15.818.939;-48.104.229;218;195;135;132.89;0.338;-856;0.92;0.00;-0.06;149;-72.77;0;0.8;37957;5;0.00;2.65;1.4;7.01;-0.2;3.52;3.17;34.8;35.0;73.6;74.2;566;582;IDLE;IDLE;11630.9;5793.26;5837.73;1240.7;1271.1;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.19;-2.86;1.29;-0.69;-1232.40;0.63;5.30;1;1;0
XX/07/22;21:00:37;APPROACH;AIR;AIR;AIR;7918;7909.00;1013.0;4631;2054;16.75;-15.819.625;-48.103.523;217;194;135;132.89;0.338;-960;0.91;0.00;-0.06;149;0.00;0;0.8;37957;5;0.35;2.36;1.1;7.05;-0.3;3.52;3.16;34.7;35.0;74.0;74.2;567;583;IDLE;IDLE;11631.6;5793.60;5838.08;1240.7;1271.1;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.24;-2.76;1.46;-0.46;-1233.00;0.63;5.30;1;1;0
XX/07/22;21:00:38;APPROACH;AIR;AIR;AIR;7897;7887.00;1013.0;4610;2054;16.75;-15.820.312;-48.102.760;217;193;135;132.89;0.336;-1059;0.91;-0.00;-0.06;149;-72.77;0;0.9;37957;5;0.35;2.58;0.9;7.01;-0.2;3.87;3.15;34.7;34.9;75.2;74.2;567;582;IDLE;IDLE;11632.3;5793.95;5838.44;1240.7;1277.2;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.14;-2.81;1.34;-0.64;616.50;0.44;5.30;1;1;0
XX/07/22;21:00:39;APPROACH;AIR;AIR;AIR;7874;7864.00;1013.0;4587;2054;16.75;-15.820.999;-48.101.997;216;193;135;132.89;0.336;-1145;0.95;0.01;-0.05;149;-180.0;0;0.8;37957;5;0.00;2.58;0.7;7.16;-0.3;4.04;3.15;34.7;34.9;75.1;74.2;568;583;IDLE;IDLE;11633.0;5794.29;5838.79;1240.7;1277.2;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.44;-2.56;1.34;-0.69;-1233.00;0.57;5.27;1;1;0
XX/07/22;21:00:40;APPROACH;AIR;AIR;AIR;7849;7840.00;1013.0;4562;2054;16.75;-15.821.685;-48.101.238;216;193;135;132.89;0.334;-1242;0.96;0.01;-0.05;149;-72.77;0;0.8;37957;5;0.00;2.50;0.5;7.11;-0.3;3.69;3.16;34.7;34.9;75.4;74.0;568;583;IDLE;IDLE;11633.7;5794.64;5839.15;1234.6;1277.2;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.34;-2.61;1.40;-0.58;-821.80;0.70;5.30;1;1;0
XX/07/22;21:00:41;APPROACH;AIR;AIR;AIR;7824;7815.00;1013.0;4537;2054;16.75;-15.822.372;-48.100.323;215;193;135;132.89;0.334;-1327;0.93;-0.00;-0.05;149;0.00;0;1.1;37957;5;0.00;2.87;0.4;7.07;-0.2;4.04;3.20;34.7;34.9;74.6;74.0;568;583;IDLE;IDLE;11634.4;5794.98;5839.51;1240.7;1283.3;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-5.24;-2.76;1.17;-0.87;-1233.00;0.32;5.48;1;1;0
XX/07/22;21:00:42;APPROACH;AIR;AIR;AIR;7798;7789.00;1013.0;4511;2054;16.75;-15.822.982;-48.099.560;215;193;135;132.89;0.334;-1394;0.96;-0.00;-0.05;149;-72.77;0;1.0;37957;5;-0.35;2.87;0.4;6.63;-0.0;3.87;3.22;34.7;34.9;74.2;74.2;568;583;IDLE;IDLE;11635.1;5795.33;5839.86;1240.7;1277.2;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.41;1.23;-0.81;616.50;0.57;5.70;1;1;0
XX/07/22;21:00:43;APPROACH;AIR;AIR;AIR;7771;7761.00;1013.0;4484;2054;16.75;-15.823.593;-48.098.740;215;192;135;132.89;0.334;-1459;0.95;0.01;-0.05;149;-180.0;0;0.8;37957;5;-0.35;2.65;0.4;6.45;-0.0;4.04;3.23;34.7;34.9;73.7;74.2;568;583;IDLE;IDLE;11635.8;5795.67;5840.22;1240.7;1277.2;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.70;1.29;-0.69;-1233.00;0.70;5.73;1;1;0
XX/07/22;21:00:44;APPROACH;AIR;AIR;AIR;7743;7733.00;1013.0;4456;2054;17.00;-15.824.203;-48.098.034;214;192;135;132.89;0.334;-1522;0.97;0.01;-0.05;149;-72.77;0;0.9;37957;5;0.35;1.25;0.2;6.45;-0.2;3.69;3.21;34.7;34.9;73.3;74.2;568;583;IDLE;IDLE;11636.5;5796.02;5840.57;1240.7;1283.3;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.70;1.75;-0.17;616.50;0.63;5.73;1;1;0
XX/07/22;21:00:45;APPROACH;AIR;AIR;AIR;7714;7705.00;1013.0;4427;2054;17.00;-15.824.813;-48.097.271;214;191;135;132.89;0.332;-1584;0.92;-0.00;-0.05;149;0.00;0;1.1;37957;5;0.35;2.50;-0.2;6.45;-0.4;3.69;3.23;34.7;34.9;73.4;74.2;568;584;IDLE;IDLE;11637.2;5796.36;5840.93;1246.8;1271.1;3030.0;42;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.65;1.29;-0.64;1232.40;0.38;5.73;1;1;0
