DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD;PITCH_TRM
XX/07/21;03:31:15;APPROACH;AIR;AIR;AIR;8000;8000.00;1013.0;4904;2629;16.50;-16.006.721;-48.061.497;238;207;160;159.45;0.361;-1053;1.01;0.00;-0.02;15;108.63;5;-1.0;52853;5;0.00;3.3;0.1;5.63;0.00;31.9;31.3;72.8;73.8;506;548;0;0;3482.51;1723.08;1759.42;417.31;424.56;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.05;1.59;1.24;0.25;6.18
XX/07/21;03:31:16;APPROACH;AIR;AIR;AIR;7980;7980.00;1013.0;4884;2629;16.50;-16.005.384;-48.061.333;237;206;160;159.45;0.359;-1062;0.95;-0.01;-0.02;15;111.45;5;-0.9;52853;5;0.00;3.3;0.0;5.63;0.00;31.9;31.4;72.8;73.8;506;548;0;0;3482.74;1723.20;1759.54;420.93;424.56;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-3.05;1.98;1.24;-0.13;6.18
XX/07/21;03:31:17;APPROACH;AIR;AIR;AIR;7960;7960.00;1013.0;4864;2629;16.50;-16.004.468;-48.061.172;237;206;160;159.45;0.359;-1107;0.97;0.00;-0.02;15;113.91;5;-1.0;52853;5;0.00;3.3;0.0;5.98;0.00;31.9;31.3;72.8;73.8;507;548;0;0;3482.98;1723.32;1759.66;420.93;424.56;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.80;-2.95;1.98;0.90;0.25;6.18
XX/07/21;03:31:18;APPROACH;AIR;AIR;AIR;7940;7940.00;1013.0;4844;2629;16.50;-16.003.248;-48.061.008;236;206;160;159.45;0.360;-1138;1.01;0.00;-0.02;15;114.61;5;-0.9;52853;5;-0.35;3.3;0.0;5.63;0.00;31.9;31.3;72.8;73.8;507;548;0;0;3483.21;1723.43;1759.78;417.31;424.56;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-2.95;1.87;0.90;0.19;6.18
XX/07/21;03:31:19;APPROACH;AIR;AIR;AIR;7920;7920.00;1013.0;4824;2629;16.75;-16.002.332;-48.060.848;235;205;160;159.45;0.358;-1158;0.98;-0.00;-0.02;15;112.85;4;-0.9;52853;5;-1.05;3.3;0.0;5.98;0.00;31.9;31.3;72.8;73.8;507;548;0;0;3483.44;1723.55;1759.90;420.93;424.56;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.55;-3.00;1.87;0.79;0.13;6.15
XX/07/21;03:31:20;APPROACH;AIR;AIR;AIR;7900;7900.00;1013.0;4804;2629;16.75;-16.001.421;-48.060.688;234;205;160;159.45;0.357;-1172;1.00;-0.01;-0.01;14;112.85;4;-0.9;52853;5;-1.76;3.5;0.1;6.51;0.00;31.9;31.3;72.8;73.8;508;549;0;0;3483.68;1723.67;1760.01;420.93;424.56;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-3.00;0.34;0.79;-0.13;6.18
XX/07/21;03:31:21;APPROACH;AIR;AIR;AIR;7884;7884.00;1013.0;4788;2629;16.75;-16.000.204;-48.060.528;234;206;160;159.45;0.358;-1142;1.01;-0.00;-0.02;14;110.39;4;-1.1;52853;5;-2.81;3.5;0.0;6.68;0.00;31.9;31.3;72.9;73.8;508;550;0;0;3483.92;1723.78;1760.13;420.93;428.19;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.50;-2.95;0.34;1.86;0.00;6.26
XX/07/21;03:31:22;APPROACH;AIR;AIR;AIR;7864;7864.00;1013.0;4768;2629;16.75;-15.999.287;-48.060.371;233;204;160;159.45;0.356;-1121;1.05;0.01;-0.01;14;105.47;5;-1.2;52853;5;-2.81;3.5;0.0;6.33;0.00;31.9;31.4;72.9;73.8;509;551;0;0;3484.15;1723.90;1760.25;420.93;428.19;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-2.95;1.64;1.86;0.44;6.44
XX/07/21;03:31:23;APPROACH;AIR;AIR;AIR;7848;7848.00;1013.0;4752;2629;16.75;-15.998.067;-48.060.215;233;203;160;159.45;0.353;-1108;1.03;-0.00;-0.01;14;104.06;4;-0.9;52853;5;-1.41;3.7;0.1;6.68;0.00;31.9;31.3;72.9;73.8;509;551;0;0;3484.39;1724.02;1760.37;420.93;431.82;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-3.90;-3.35;1.64;1.81;0.06;6.59
XX/07/21;03:31:24;APPROACH;AIR;AIR;AIR;7836;7836.00;1013.0;4740;2629;16.75;-15.996.920;-48.060.059;232;202;160;159.45;0.352;-1019;1.07;-0.00;-0.01;14;106.88;4;-0.9;52853;5;-1.76;3.9;0.1;6.16;0.00;31.9;31.4;72.9;73.8;510;553;0;0;3484.63;1724.13;1760.49;424.56;435.45;8080.0;23;AP ENGAGED;AT ENGAGED;0;0;-;-4.05;-3.35;0.85;1.81;-0.25;6.59
